condition,seed,phase_index,phase_name,coupling,n_transitions,mean_influence,mean_true_information,mean_blind_nll,median_blind_nll,mean_aware_nll,median_aware_nll,mean_loss_advantage,median_loss_advantage,mean_dummy_advantage,mean_shuffled_advantage,mean_wrong_lag_advantage,mean_dummy_influence,mean_shuffled_influence,mean_wrong_lag_influence,mean_blind_squared_error,mean_aware_squared_error,evidence_clipped_fraction,variance_floor_fraction,sensory_variance,action_variance,action_energy,mean_action_energy,probe_action_energy,nonprobe_action_energy,mean_vigor,mean_homeostatic_squared_error,probe_fraction,action_outcome_correlation,partial_action_outcome_correlation
behavior_yoked,754019,1,yoked,yoked,750,-0.008565538144571436,nan,1.4517885100396282,1.184743869571306,1.4588409794002544,1.1886401179095576,-0.007052469360625823,-0.003850586545799839,0.003220715407980667,0.003251162060148323,0.0002781694290170925,0.0018599353199714255,0.002961559774155592,0.00019419145055035272,1.0593791765567628,1.073739423633179,0.0,0.0,2.633074629174189,0.04512819963885187,35.556605220379545,0.04740880696050606,26.0,9.556605220379545,0.12395412959002818,3.2795359316528727,0.034666666666666665,-0.36403731393054123,-0.007297896216673457
behavior_yoked,754019,2,connected_restored,connected,750,0.31273198976094646,nan,0.1442252084300086,-0.18418045163512098,-0.16082094870324984,-0.458912798138956,0.30504615713325844,0.22856409061603375,-0.010144413855134643,-0.013274479910329503,-0.013711215784932607,-0.00980486329335142,-0.012804727622827371,-0.014975165526262406,0.0754219680789857,0.042014378953701234,0.008,0.0,0.07624043028400564,0.052114414194375,53.70930829420071,0.07161241105893427,24.0,29.70930829420071,0.9961535410117937,0.16351823368430288,0.032,0.29634045950915117,0.6596820154810098
behavior_yoked,754020,0,connected_initial,connected,750,0.30248954923772076,nan,0.12850142811650614,-0.22914658329388427,-0.1870332581454999,-0.4643416395994699,0.31553468626200604,0.2368615451583019,-0.004372127811233413,-0.0002673801614743499,-0.014967313482655082,-0.004481853061753958,0.0008405611483307803,-0.013711994921992312,0.07347116140970825,0.039983272585651125,0.009333333333333334,0.0,0.07219943816725534,0.04307266968008466,47.504742529815516,0.0633396567064207,18.0,29.504742529815513,0.9981644956865512,0.16061467963519116,0.024,0.3506210420904933,0.6733231871641866
behavior_yoked,754020,1,yoked,yoked,750,-0.0005565128615595802,nan,1.4733530645154898,1.2057727405992995,1.4721495031039489,1.2022655826673536,0.0012035614115410024,-0.0013283846045204495,-0.0007129386961273858,0.0024442564445991723,0.000974681409115135,-0.0005954585869309476,0.0015886994600935633,0.0007201793129047046,1.1076044066230002,1.1051182157410475,0.0,0.0,3.155744304172217,0.0543831364990718,45.3325849480059,0.0604434465973412,28.0,17.3325849480059,0.1493243882435305,4.2691806901862845,0.037333333333333336,-0.3773824635940097,0.0628170583325485
behavior_yoked,754020,2,connected_restored,connected,750,0.3059546048576173,nan,0.17182061727556444,-0.16376594718176973,-0.14642554818030387,-0.42440397999592566,0.3182461654558683,0.22522145407604632,-0.015179271674259307,-0.0172235841466556,-0.009886020561649968,-0.015145265868754134,-0.017160590008277316,-0.009685404810797299,0.08084637967911984,0.04344633728567934,0.006666666666666667,0.0,0.08427132507990855,0.05138090468535707,54.263592936920105,0.0723514572492268,24.0,30.263592936920105,0.9964606144744924,0.17010867633479904,0.032,0.2948338549570898,0.6755834541418728
behavior_yoked,754021,0,connected_initial,connected,750,0.3516916380160609,nan,0.22522575843966633,-0.13013660217130701,-0.1320229266062304,-0.3992187652320396,0.35724868504589674,0.2632154580817318,-0.003677595689981246,-0.0011940805643178602,-0.00520379808274659,-0.0042601425943484235,-0.0018699301816479383,-0.007167499207499087,0.08973140161278627,0.044698964584153185,0.004,0.0,0.09856317932721144,0.06210409204510148,61.51208984540967,0.08201611979387956,28.0,33.512089845409676,0.9991915833472622,0.18761992060634156,0.037333333333333336,0.3377868306382719,0.7114195082974974
behavior_yoked,754021,1,yoked,yoked,750,0.0031092557764243077,nan,1.4684195667706341,1.1934297194790924,1.4645700808005067,1.1765005401370439,0.0038494859701273835,0.001215846947030308,0.0006333623701713951,-0.0012828539892357311,0.00012103160224344034,-0.00017840316384896228,-0.0013174003285104704,0.0003041299244291524,1.100560209506322,1.0921985851645752,0.0,0.0,3.0797462621525025,0.05075161113845918,45.01024955057237,0.060013666067429826,23.0,22.010249550572368,0.1635744196566352,4.394936942457662,0.030666666666666665,-0.45034316595092067,0.0835314141985154
behavior_yoked,754021,2,connected_restored,connected,750,0.33245981588601553,nan,0.13788691841178194,-0.16107481120069994,-0.1836982516873518,-0.44419298788401795,0.3215851700991338,0.2417919829262759,-0.0161952545247076,-0.018462651408786657,-0.011865294259579913,-0.01600484926587459,-0.018724815789022128,-0.012815109638020678,0.07653120669963817,0.040260392907258864,0.0026666666666666666,0.0,0.07742973948591884,0.04770130664956278,51.61714716496154,0.06882286288661538,23.0,28.617147164961526,0.9780434220165783,0.16327293844321875,0.030666666666666665,0.29727674834482715,0.6767066121887305
behavior_yoked,754022,0,connected_initial,connected,750,0.3313745020535137,nan,0.18158018814254195,-0.1278595141093294,-0.13342767340717837,-0.380190647241996,0.3150078615497203,0.2618647354543371,-0.02044864599823616,-0.013452205612480094,-0.01095758693574846,-0.01962503312235117,-0.012364026503093943,-0.011282510013834412,0.08243604363849477,0.04459118829237352,0.0026666666666666666,0.0,0.07525470565284242,0.04836265777092532,51.048279647248435,0.06806437286299791,25.0,26.048279647248435,0.9994417810496701,0.14584140431002263,0.03333333333333333,0.30607917631237513,0.6394703430469686
behavior_yoked,754022,1,yoked,yoked,750,-0.002094545492662222,nan,1.481757129476138,1.2195566167486915,1.4849942635055358,1.2237744937809136,-0.0032371340293979194,-0.0008922238227497825,-0.0008094946472563331,0.0009193598169776595,-2.1321189609519713e-05,-0.0002952098653505123,0.0009890103270594876,0.00020941564313912582,1.1260789731028575,1.1331640638892977,0.0,0.0,3.7198760554833425,0.04854438418591948,38.574241153616896,0.05143232153815586,21.0,17.574241153616896,0.14431227098535707,4.376079765663879,0.028,-0.49337233673511516,0.03158032355439933
